"county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","white","black","turnout","pdensity"
"Perkins","NE",NA,NA,4,3367,-12.5,10.3000002,10.1999998,883,16.7000008,26744,18.1000004,18,50.5,98.6040955,0,49.4802513,0.698970004336019
"Phelps","NE",NA,NA,18,9715,0,8.30000019,9.5,2632,15.5,31989,11,16.8999996,56.2000008,99.3618088,0.051466804,50.3757095,1.27875360095283
"Pierce","NE",NA,NA,14,7827,-8.19999981,9.69999981,9.5,937,9.10000038,26916,27.3999996,17.2000008,52,99.4250641,0,45.5091362,1.17609125905568
"Platte","NE",NA,NA,44,29820,4.4000001,7.30000019,6,2921,12.8000002,31343,11.1999998,17.3999996,55.7999992,99.0040207,0.181086525,46.3547935,1.65321251377534
"Polk","NE",NA,NA,12,5675,-13.3000002,10.8999996,12.1000004,2045,12.3999996,29974,24.2000008,22.7000008,49.2000008,99.2422943,0.0176211447,51.3832588,1.11394335230684
"Red Willow","NE",NA,NA,16,11705,-10,9.10000038,8.10000038,1761,14.8999996,27740,5.30000019,21.8999996,46.7000008,98.8295593,0.111063644,45.4762917,1.23044892137827
"Richardson","NE",NA,NA,18,9937,-13.6999998,11.8000002,12,1695,11.6999998,24520,13.1999998,30.6000004,41.5,97.9973831,0.0503169969,49.713192,1.27875360095283
"Rock","NE",NA,NA,2,2019,-17,8.60000038,9.60000038,1473,10.1000004,23475,20.7000008,16.3999996,59.5999985,99.9009399,0,48.8855858,0.477121254719662
"Saline","NE",NA,NA,22,12715,-3.5999999,9.60000038,10.8999996,2400,12.6000004,29246,15.5,42.0999985,30.2000008,98.6000824,0.125835627,45.3401489,1.36172783601759
"Sarpy","NE",5920,NA,445,102583,24.6000004,3,1.79999995,2597,25.3999996,38315,0.899999976,26.3999996,50.4000015,91.3523712,5.20164156,39.5816078,2.64933485871214
"Saunders","NE",NA,NA,25,18285,-1.29999995,7.9000001,8,1788,12,30196,17.3999996,27.3999996,44.0999985,99.2999725,0.0820344537,50.0519562,1.41497334797082
"Scotts Bluff","NE",NA,NA,49,36025,-4.5999999,8.69999981,7.4000001,4431,13.8999996,26374,5.4000001,27.8999996,48.2999992,91.1089554,0.194309503,41.4906311,1.69897000433602
"Seward","NE",NA,NA,27,15450,-1.29999995,8,7.9000001,2309,14.8000002,32078,13.6999998,30.7000008,44.0999985,99.2491913,0.129449844,44.7119751,1.44715803134222
"Sheridan","NE",NA,NA,3,6750,-13,10.8999996,9.89999962,3656,15.5,23711,20.1000004,17.8999996,56.7000008,91.8518524,0.0444444455,44.3851852,0.602059991327962
"Sherman","NE",NA,NA,6,3718,-13.3999996,11,10.3000002,1466,11.3999996,21602,30.8999996,29.8999996,38.7999992,99.5158691,0,51.0758476,0.845098040014257
"Sioux","NE",NA,NA,1,1549,-16.7000008,9,7.19999981,256,17.7999992,22054,39.9000015,18.5,55.5,97.4822464,0,51.7753372,0.301029995663981
"Stanton","NE",NA,NA,14,6244,-5.5999999,6,6.19999981,1238,7.5999999,28607,23.1000004,19.3999996,49.7000008,98.7668152,0.368353605,41.0474052,1.17609125905568
"Thayer","NE",NA,NA,11,6635,-14.1999998,12.3999996,13.6000004,1269,10.1999998,24720,21.2000008,27.1000004,40.7999992,99.3971329,0.0602863617,51.28862,1.07918124604762
"Thomas","NE",NA,NA,1,851,-15.3999996,8.60000038,6.19999981,1748,11.3999996,19236,21.2000008,14.6999998,60.5,99.5299683,0,54.9941254,0.301029995663981
"Thurston","NE",NA,NA,18,6936,-3.5999999,7.69999981,6,286,8.80000019,21089,14.3000002,38.2999992,39.7999992,55.6660881,0.115340255,32.5403709,1.27875360095283
"Valley","NE",NA,NA,9,5169,-11.1000004,11,12,2454,11.6000004,23945,18.6000004,27.6000004,45.2999992,99.1874619,0.116076611,50.1064034,1
"Washington","NE",5920,NA,43,16607,9.5,7,6.5999999,1790,15.3999996,34887,14.1999998,25.3999996,48.5999985,98.7715988,0.511832356,50.0210762,1.64345267648619
"Wayne","NE",NA,NA,21,9364,-3.79999995,6.69999981,7.30000019,1672,19.7999992,26027,15.8000002,22.5,51.7000008,98.8573227,0.427167863,43.8060646,1.34242268082221
"Webster","NE",NA,NA,7,4279,-14.1000004,12.8999996,13.8000002,2038,10.3000002,22167,20,27.6000004,43,99.4624939,0.0233699456,52.8628197,0.903089986991944
"Wheeler","NE",NA,NA,2,948,-12.1999998,7.9000001,6.9000001,1046,12.1000004,25729,40.7000008,19,53,99.683548,0,48.9451485,0.477121254719662
"York","NE",NA,NA,25,14428,-2,8.69999981,8.30000019,2534,13,30681,13.8000002,19.7999992,54,98.530632,0.616856098,48.5999451,1.41497334797082
"Churchill","NV",NA,NA,4,17938,35.4000015,7.9000001,4.9000001,2129,13.1000004,33043,6.5999999,23.1000004,49.4000015,89.352211,1.13167572,42.719368,0.698970004336019
"Clark","NV",4120,NA,107,741459,82.5999985,7.19999981,3.29999995,7122,13.8000002,35172,0,41.0999985,32.2000008,81.280014,9.54037952,40.8359718,2.03342375548695
"Douglas","NV",NA,NA,44,27637,60.2999992,8.60000038,3.5,0,20,38200,1,25.8999996,40.7999992,94.5471649,0.311177045,54.7997246,1.65321251377534
"Elko","NV",NA,NA,2,33530,116.300003,3.70000005,2.4000001,2605,13.3000002,38900,2.20000005,23.2999992,43.7000008,86.400238,0.793319404,35.5681496,0.477121254719662
"Esmeralda","NV",NA,NA,0,1344,71.8000031,7.19999981,3.79999995,2509,11.1000004,30764,5.69999981,20.2000008,37.7999992,87.1279755,0.520833313,43.4523811,0
"Eureka","NV",NA,NA,0,1547,30.1000004,5.80000019,2.5,2300,13.6000004,36190,13.6999998,18.7000008,47.7999992,93.2126694,0.323206216,44.6024551,0
"Humboldt","NV",NA,NA,1,12844,50.7000008,4.9000001,2.4000001,3746,12.1999998,37027,4.69999981,23,42.7000008,83.7823105,0.630644679,27.4291496,0.301029995663981
"Lander","NV",NA,NA,1,6266,64.1999969,3.79999995,2.0999999,2644,10.8000002,37515,1.70000005,21.2000008,44.4000015,90.3766327,0.143632308,31.7906151,0.301029995663981
"Lincoln","NV",NA,NA,0,3775,0.200000003,9.39999962,6.5,1066,13.1000004,26892,1.60000002,27.5,47.9000015,94.1721878,2.14569545,49.1920547,0
"Lyon","NV",NA,NA,11,20001,63.7999992,10.3000002,4.80000019,0,9.39999962,28745,3,30.2000008,38.0999985,91.9304047,0.329983503,46.0177002,1.07918124604762
"Mineral","NV",NA,NA,2,6475,-0.100000001,8.60000038,4.5,2371,9.10000038,32484,1.10000002,34.4000015,34.7999992,79.4131241,5.42084932,40.7876434,0.477121254719662
"Nye","NV",4120,NA,1,17781,115.599998,9,3.29999995,863,9.5,34196,1.20000005,31.8999996,34.2000008,92.1939163,1.63657832,45.1155739,0.301029995663981
"Pershing","NV",NA,NA,1,4336,30,7.0999999,4.5,4427,7.19999981,31267,4.9000001,29.7999992,41.0999985,86.7850571,0.299815506,36.1162376,0.301029995663981
"Storey","NV",NA,NA,10,2526,68.1999969,6.4000001,4,2928,17.6000004,36853,1.5,32.0999985,30.2000008,94.6159973,0.31670624,60.1346016,1.04139268515823
"Washoe","NV",6720,NA,42,254667,38.7000008,6.69999981,3.5999999,6921,20.7000008,38225,0.100000001,34.4000015,37.2000008,88.38797,2.23036361,45.0278206,1.63346845557959
"White Pine","NV",NA,NA,1,9264,17.2000008,7.30000019,4.5,3284,11.3999996,33586,2,36.2999992,32.2999992,91.2564774,2.02936101,40.2633858,0.301029995663981
"Carson City city","NV",NA,NA,299,40443,33.7999992,9.60000038,5.4000001,0,16.2999992,36778,0,32.0999985,38.7999992,90.7276917,1.72588587,46.4925957,2.47712125471966
"Belknap","NH",NA,NA,123,49216,14.8000002,8.10000038,5.5999999,5530,20.5,36260,0.800000012,33.5,42.0999985,99.1303635,0.136134595,51.0423431,2.09342168516224
"Carroll","NH",NA,NA,39,35410,29.7999992,9.5,6.5999999,3643,23.3999996,32308,1.39999998,33.4000015,40.0999985,99.2657471,0.186388031,61.3244858,1.60205999132796
"Cheshire","NH",NA,NA,100,70121,13.6999998,7.4000001,5.69999981,2314,23.8999996,36556,0.5,46.2999992,34,98.977478,0.295204014,46.355587,2.00432137378264
"Coos","NH",NA,NA,19,34828,-2.20000005,9.39999962,7.0999999,1730,11,31593,0.699999988,41.5,33.2999992,99.2391205,0.106236361,45.414608,1.30102999566398
"Grafton","NH",NA,NA,44,74929,14.8999996,6.9000001,5.5,3620,26.3999996,35489,0.899999976,42.2000008,36.9000015,97.9527283,0.53917706,48.6180267,1.65321251377534
"Hillsborough","NH",1123,NA,388,336073,22.8999996,5.9000001,4.4000001,3836,26.3999996,46249,0.200000003,37,39,97.2470245,0.892960727,47.0302582,2.58994960132571
"Merrimack","NH",NA,NA,128,120005,22,6.4000001,5.69999981,3136,25.3999996,41018,0.800000012,41.5,37.5,98.8125458,0.375817686,49.0846214,2.11058971029925
"Rockingham","NH",1123,NA,354,245845,29.2999992,5.4000001,3.79999995,2979,25.8999996,46942,0.400000006,35.7000008,38.2000008,97.7050552,0.946124613,50.4240494,2.55022835305509
"Strafford","NH",1123,NA,284,104233,22.5,6.19999981,4.5,3516,21.7000008,38148,0.400000006,44.5999985,33.7000008,98.1531754,0.551648736,45.6621208,2.45484486000851
"Sullivan","NH",NA,NA,71,38592,6.0999999,8.60000038,6.0999999,2646,16.5,33306,0.800000012,44.4000015,35.4000015,99.0386581,0.165837482,46.2168312,1.85733249643127
"Atlantic","NJ",6162,560,409,224327,18.2000008,8.30000019,6.19999981,11176,16.3999996,40602,0.300000012,43.9000015,38,76.7130127,17.4138641,40.2528458,2.61278385671974
"Bergen","NJ",5602,875,3565,825380,-1.20000005,9.10000038,6.19999981,3442,31.7000008,57640,0,42.4000015,44.2000008,86.9789658,4.85000849,48.8425941,3.55218133883934
"Burlington","NJ",6162,6160,494,395066,9.69999981,6.69999981,4,3287,23.6000004,47641,0.400000006,42,36.7999992,82.1966476,14.3127985,43.8805161,2.69460519893357
"Camden","NJ",6162,6160,2284,502824,7.69999981,7.4000001,4.80000019,6897,21,41961,0,49.7000008,31.8999996,76.6371536,16.2412701,41.9403229,3.35888620440587
"Cape May","NJ",6162,560,380,95089,17.7000008,11.6000004,8.5,8171,17.2000008,35476,0.5,35.5,44,92.6468887,5.60948181,51.3792343,2.58092497567562
"Cumberland","NJ",6162,8760,283,138053,4.19999981,7.9000001,5.5999999,6545,10.8000002,34571,0.699999988,42.5999985,36.9000015,73.4985809,16.8906136,37.7507172,2.45331834004704
"Essex","NJ",5602,5640,6124,778206,-9.10000038,7.30000019,5.4000001,9674,24,42150,0,57.0999985,32.2000008,51.1463547,40.6398811,35.5764427,3.78710609303657
"Gloucester","NJ",6162,6160,729,230082,18.5,6.80000019,4,4220,18.1000004,44216,0.699999988,40.5999985,35.7000008,89.3198929,8.66430187,45.4703102,2.86332286012046
"Hudson","NJ",5602,3640,11883,553099,-0.400000006,7.5,5.19999981,7309,19.7000008,35250,0,53.9000015,35.9000015,68.8144455,14.4223728,33.4582062,4.07496264313163
"Hunterdon","NJ",5602,5015,260,107776,28.1000004,5.5999999,3.9000001,1912,34.5999985,61132,2.70000005,28.6000004,46.5999985,96.2811737,2.05704427,50.0797958,2.41664050733828
"Mercer","NJ",5602,8480,1450,325824,6.4000001,7.80000019,5.19999981,6162,29.5,48490,0.200000003,49.0999985,34.7000008,75.0883942,18.8693905,44.5823517,3.16166741243774
"Middlesex","NJ",5602,5015,2204,671780,14.8999996,7.5999999,4.19999981,4530,26.5,51835,0.100000001,45.2000008,38.0999985,81.8729324,7.98311949,42.4649429,3.34340859380386
"Monmouth","NJ",5602,5190,1199,553124,12.5,7.30000019,5.4000001,4017,28.3999996,53590,0.200000003,38.2000008,44.2000008,87.3722687,8.53859138,48.111454,3.07918124604762
"Morris","NJ",5602,5640,913,421353,5,6.19999981,4.4000001,2872,36.7000008,62749,0.200000003,32.2999992,51.7999992,91.7712708,2.9644978,49.657177,2.96094619573383
"Ocean","NJ",5602,5190,689,433203,26.7000008,12.8999996,10.3000002,3996,15.3000002,39797,0.200000003,34.9000015,44.4000015,95.2691956,2.77814317,49.917244,2.83884909073726
"Passaic","NJ",5602,875,2466,453060,1.89999998,7.4000001,5.5,5812,18.7000008,43073,0,42.5,43.0999985,71.8514099,14.5846024,36.3942947,3.39216914948974
"Salem","NJ",6162,6160,193,65294,0.699999988,8.60000038,6,3747,11.8000002,38294,2.29999995,36,37.0999985,83.3062744,14.6521883,42.7834091,2.28780172993023
"Somerset","NJ",5602,5015,822,240279,23.2999992,6.5999999,4.19999981,3444,38.2999992,62255,0.300000012,35.5,46.4000015,87.9743958,6.16949463,50.2803001,2.91539983521227
"Sussex","NJ",5602,5640,259,130943,16.1000004,5,3.9000001,2415,24.8999996,53040,1.39999998,25.8999996,51.7000008,97.6233902,0.948504329,43.5792656,2.41497334797082
"Union","NJ",5602,5640,4776,493819,-2.0999999,8.89999962,6.0999999,6112,25,48862,0,46,41.7999992,74.4029694,18.7937279,42.5483818,3.67915524128335
"Warren","NJ",5602,5640,262,91607,10.8999996,7.69999981,5.5999999,2214,19.6000004,45770,1.5,31.2999992,44.5,97.1847153,1.42128873,45.3043976,2.41995574848976
"Bernalillo","NM",200,NA,428,480577,18.7999992,6.4000001,4.0999999,10500,26.7000008,32652,0,45.2999992,38.5,76.8752975,2.74649024,41.7618828,2.63245729218472
"Catron","NM",NA,NA,0,2563,-6.9000001,9.39999962,5.9000001,573,18.7000008,22278,5.80000019,29.8999996,49.5999985,97.8540802,0.273117453,60.5930557,0
"Chaves","NM",NA,NA,10,57849,14.6000004,8.19999981,6.4000001,0,14.3000002,24889,1.39999998,33.7000008,46.9000015,82.6116257,2.06918001,32.6678085,1.04139268515823
"Cibola","NM",NA,NA,5,23794,-21.5,5.19999981,3.20000005,2785,8.80000019,18716,0.400000006,53.0999985,32.5999985,58.413887,0.802723348,26.4100189,0.778151250383644
"Colfax","NM",NA,NA,3,12925,-4.9000001,9.10000038,7.19999981,5417,14.6999998,24024,3.20000005,49.9000015,33.0999985,82.7620926,0.340425521,40.4487419,0.602059991327962
"Curry","NM",NA,NA,32,42207,8.39999962,6,4.80000019,3274,13.6999998,24125,2.0999999,29.2999992,54.0999985,75.5893555,6.89222145,29.9310532,1.51851393987789
"De Baca","NM",NA,NA,1,2252,-8.10000038,11.3999996,11.1000004,0,11.3999996,19464,14.3000002,38.0999985,44.4000015,93.5612793,0.0888099447,52.6198921,0.301029995663981
"Dona Ana","NM",4100,NA,39,135510,52.2000008,5.5,3.29999995,6487,21.8999996,24720,1,45,36.9000015,91.0884781,1.60283375,32.6300659,1.60205999132796
"Eddy","NM",NA,NA,12,48605,6.80000019,8.39999962,6.80000019,3778,10.8999996,27310,1.70000005,40.7000008,40.2000008,81.4669266,1.69941366,37.448822,1.11394335230684
"Grant","NM",NA,NA,7,27676,9.19999981,8.39999962,5.69999981,4110,16.3999996,24363,0.899999976,54.5,28.3999996,93.0228348,0.495013744,37.133255,0.903089986991944
"Guadalupe","NM",NA,NA,1,4156,-9.30000019,6.80000019,6.9000001,0,6.0999999,15505,4.4000001,58.2999992,32.9000015,74.0134735,0.288739175,50.5774765,0.301029995663981
"Harding","NM",NA,NA,0,987,-8.69999981,11.1000004,9.69999981,714,15.6999998,22865,22.2000008,39.5,46,79.7365723,0.202634245,68.6930084,0
"Hidalgo","NM",NA,NA,2,5958,-1.60000002,6.5,5,0,11.6999998,27090,3.9000001,43,37.5999985,91.5911407,0.184625715,38.85532,0.477121254719662
"Lea","NM",NA,NA,13,55765,1.20000005,6.4000001,4.19999981,6259,11.5,26620,0.899999976,30.8999996,48.5999985,82.1608505,4.68214846,29.2495289,1.14612803567824
"Lincoln","NM",NA,NA,3,12219,19.2999992,9.80000019,5.80000019,5119,16.1000004,23988,2.4000001,29.5,45.5999985,91.4559326,0.531958401,47.933548,0.602059991327962
"Los Alamos","NM",7490,NA,166,18115,3.29999995,6.80000019,2.4000001,1902,53.4000015,60798,0,36.5999985,40.5999985,94.1981812,0.529947579,58.7468948,2.22271647114758
"Luna","NM",NA,NA,7,18110,26.5,12.1999998,8,5918,11.1000004,17374,1.5,42,34.5,89.9889526,1.39701819,34.6328011,0.903089986991944
"McKinley","NM",NA,NA,12,60686,15.3000002,3.70000005,2.5999999,13444,11.1000004,17861,0.899999976,60.5999985,30.3999996,21.9078541,0.48610881,25.5923939,1.11394335230684
"Mora","NM",NA,NA,2,4264,1.29999995,8,6.69999981,827,14.1999998,17853,15.1999998,64.1999969,27.6000004,56.8245773,0.0469043143,56.7776718,0.477121254719662
"Otero","NM",NA,NA,8,51928,16.1000004,5.80000019,3.29999995,5200,15,25409,1,33.2000008,46.2000008,79.5582352,5.30542278,31.2028198,0.954242509439325
"Quay","NM",NA,NA,4,10823,-1.10000002,9.30000019,7.4000001,8067,9.89999962,22325,5.5,41,41,74.2030869,1.39517689,39.6285706,0.698970004336019
"Rio Arriba","NM",NA,NA,6,34365,19.2000008,5.69999981,4,0,10.3000002,21144,0.899999976,67.9000015,23.2000008,70.7784119,0.401571363,33.5864983,0.845098040014257
"Roosevelt","NM",NA,NA,7,16702,11.3000002,7.5,6.0999999,3833,18.1000004,22663,7.5,33.2999992,49.4000015,79.7329636,1.32319486,38.9953308,0.903089986991944
"Sandoval","NM",200,NA,19,63319,99.9000015,6.4000001,3.70000005,2343,19.1000004,31126,0.300000012,46.5,36,68.6050034,1.48296714,37.2305298,1.30102999566398
"San Juan","NM",NA,NA,17,91605,16.7999992,4.80000019,2.9000001,5024,12.3000002,25289,1,37.2999992,44.2999992,56.5536804,0.468315035,33.056057,1.25527250510331
"San Miguel","NM",NA,NA,6,25743,16.3999996,6.4000001,5.19999981,0,16.2000008,19783,1.10000002,65.9000015,23.2999992,63.6755638,0.660373688,36.464283,0.845098040014257
"Santa Fe","NM",7490,NA,55,98928,39.2999992,6.0999999,4,196,32.2999992,34073,0.200000003,63.4000015,22.6000004,80.2502823,0.621664226,43.3820572,1.7481880270062
"Sierra","NM",NA,NA,2,9912,16.5,17.3999996,14.1000004,5905,8.5,20292,3.29999995,40.0999985,35.4000015,93.3615799,0.393462479,44.5722351,0.477121254719662
"Socorro","NM",NA,NA,2,14764,19.2000008,6.19999981,4.19999981,4402,17.1000004,23653,4.69999981,47.7999992,35.9000015,77.3706284,0.77214849,41.2354393,0.477121254719662
"Taos","NM",NA,NA,11,23118,24.5,6.30000019,4.69999981,4164,18.5,20049,0.800000012,66,21.2000008,72.9647903,0.27251491,46.202095,1.07918124604762
"Torrance","NM",NA,NA,3,10285,42.9000015,6.80000019,4.5999999,1367,10.8999996,22876,3.20000005,39.9000015,40,87.0296555,0.418084592,40.5153122,0.602059991327962
"Union","NM",NA,NA,1,4124,-14.5,9.5,8.5,4610,12,22482,18.7000008,28,52.5999985,96.1687698,0.048496604,44.9563522,0.301029995663981
"Valencia","NM",200,NA,45,45235,57,6.30000019,3.79999995,6167,12.1000004,27318,0.800000012,44.7000008,37.5999985,77.455513,1.10533881,37.0686417,1.66275783168157
"Albany","NY",160,NA,559,292594,2.4000001,8.10000038,6.5999999,5128,28.2999992,41670,0.200000003,51.9000015,31.7999992,89.0640259,8.44241524,53.0964394,2.7481880270062
"Allegany","NY",NA,NA,50,50470,-0.600000024,7.19999981,6.19999981,2687,15.6000004,28056,3.4000001,25.8999996,48,98.4149017,0.604319394,37.0893593,1.70757017609794
"Bronx","NY",5602,5600,28443,1203789,2.20000005,6.19999981,5.4000001,0,12.1999998,25479,0,73.6999969,20.7000008,35.726944,37.3320389,25.3748779,4.45399066996823
"Broome","NY",960,NA,301,212160,-0.600000024,8.5,6.5,3491,20.7000008,35824,0.400000006,43.5,34.7000008,95.6584625,2.04232645,47.0616531,2.48000694295715
"Cattaraugus","NY",NA,NA,65,84234,0,8.10000038,6,3137,12.8000002,28178,3,28.8999996,39.7000008,96.2687302,0.898687005,41.6601372,1.81954393554187
"Cayuga","NY",8160,NA,119,82313,3.5,8,6,3091,13,32736,3.5,36.7000008,33.7999992,95.1490021,3.63855052,43.335804,2.07918124604762
"Chautauqua","NY",3610,NA,133,141895,-3.5999999,8.5,7.19999981,3636,14.1999998,29926,3,36.0999985,33.7999992,96.0646973,1.69491529,44.2475052,2.12710479836481
"Chemung","NY",2335,NA,233,95195,-2.5,8.80000019,6.30000019,4882,15.3999996,32014,0.5,38.5999985,41.0999985,92.8305054,5.50974321,41.1103516,2.36921585741014
"Chenango","NY",NA,NA,58,51768,5.80000019,7.80000019,6.0999999,2389,13.1000004,30388,3.5,36.7999992,37.2000008,98.4701004,0.741770983,42.0858459,1.77085201164214
"Clinton","NY",NA,NA,83,85969,6.5,5.4000001,4.19999981,2913,16.5,31833,1.5,40.2999992,42.0999985,93.748909,4.35505819,37.2075996,1.92427928606188
"Columbia","NY",NA,NA,99,62982,5.9000001,9,7.4000001,3678,18.5,35144,2.5999999,39.0999985,39.7999992,95.0890732,3.87571049,46.1338158,2
"Cortland","NY",NA,NA,99,48963,1.29999995,6.69999981,5.4000001,4334,18.2000008,32517,2.5,37.5,37.2999992,98.302803,0.710740745,42.5852165,2
"Delaware","NY",NA,NA,33,47225,1.5,9.30000019,7.0999999,2517,13.1999998,28554,3.9000001,34.7999992,43,98.0561142,1.00794065,43.4727364,1.53147891704226
"Dutchess","NY",5602,2281,328,259462,7.30000019,6.4000001,5,3529,24.7999992,49305,0.5,36.0999985,40.5,88.3343201,8.39737606,44.4488983,2.51719589794997
"Erie","NY",1280,NA,931,968532,-4.30000019,9,6.19999981,5689,20,35061,0.200000003,43.5,28.7000008,85.8931885,11.3421135,46.6165276,2.96941591235398
"Essex","NY",NA,NA,21,37152,3.70000005,8.30000019,6.4000001,2590,15.8000002,29809,0.899999976,35.4000015,43.5999985,96.0432816,2.82891893,51.0685844,1.34242268082221
"Franklin","NY",NA,NA,29,46540,6.80000019,7.4000001,5.5,2383,11.6999998,26328,2.5,41.7000008,36.0999985,90.0236359,3.74086809,39.4606781,1.47712125471966
"Fulton","NY",NA,NA,109,54191,-2.0999999,9.19999981,7.30000019,3948,11.3999996,28998,0.699999988,36.7999992,40,98.0255051,1.19392514,42.1564484,2.04139268515822
"Genesee","NY",6840,NA,123,60060,2.4000001,7.69999981,5.9000001,2906,14,35482,2.5999999,30.7999992,44.5,96.4652023,1.77322674,43.6596718,2.09342168516224
"Greene","NY",NA,NA,72,44739,13.5,8.69999981,7.19999981,3621,13.3999996,32603,1,32.7000008,44.2999992,92.9904556,4.85035419,47.3635979,1.86332286012046
"Hamilton","NY",NA,NA,3,5279,6.9000001,10.6999998,6.4000001,2982,15.1000004,27284,0.400000006,25.2000008,53.4000015,99.3938217,0.227315784,72.3053589,0.602059991327962
"Herkimer","NY",8680,NA,47,65797,-0.800000012,9.80000019,7.0999999,2150,12.8999996,28718,2.0999999,36.2999992,40.2999992,99.2218475,0.285727322,45.5020752,1.68124123737559
"Jefferson","NY",NA,NA,89,110943,28.8999996,6.0999999,4.80000019,2752,13.6000004,29535,2,35.7999992,38,91.1792526,5.85976601,33.7344398,1.95424250943932
"Kings","NY",5602,5600,32428,2300664,2.5,7,5.4000001,9265,16.6000004,30033,0,70.6999969,22.8999996,46.8799019,37.9153595,25.279398,4.51093355671559
"Lewis","NY",NA,NA,22,26796,9.60000038,6.80000019,5.19999981,1000,10.5,29208,7,33.2999992,37.2000008,98.7834015,0.421704739,41.1703224,1.36172783601759
"Livingston","NY",6840,NA,100,62372,11.1000004,6.30000019,4.9000001,3056,18.1000004,36479,3.0999999,32.2999992,45.2000008,96.169754,2.4257679,42.988842,2.00432137378264
"Madison","NY",8160,NA,108,69120,9.10000038,6.69999981,4.80000019,2619,18.2000008,33644,2.79999995,34.7999992,38.9000015,97.6287613,1.08796299,42.0037613,2.03742649794062
